ID,DOJ,DOL,Designation,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary
1199257,2015-01-01,present,software engineer,Chennai,m,1993-04-10,88.66,state board,2010,94.1,state board,12941,2,B.Tech/B.E.,electronics and communication engineering,84.78,12941,0,Andhra Pradesh,2014,545,625,750,-1.0,475,-1,438,-1,-1,-1,-1,0.8463,0.2124,-0.9122,-2.3895,-1.4356,100000
1034772,2014-11-01,present,software engineer,-1,m,1991-07-28,84.5,state board,2009,74.0,state board,7010,2,B.Tech/B.E.,electronics and communication engineering,79.8,7010,1,West Bengal,2013,535,590,605,0.338786347219528,365,292,-1,-1,-1,-1,-1,0.5591,-0.1206,0.6248,0.9066,-0.6692,300000
600660,2012-10-01,present,programmer,New Delhi,m,1990-11-09,82.0,cbse,2008,76.0,cbse,33,2,B.Tech/B.E.,computer engineering,67.0,33,0,Haryana,2012,710,655,500,0.843123726665742,515,-1,-1,-1,-1,-1,-1,1.4208,0.3789,-0.2974,-0.6147,0.4805,285000
982516,2014-10-01,2015-03-01 00:00:00,software developer,-1,m,1991-12-17,71.6,cbse,2008,72.8,cbse,387,2,B.Tech/B.E.,computer engineering,65.1,387,0,Uttar Pradesh,2014,510,410,250,0.622642915849938,395,-1,407,-1,-1,-1,-1,1.2772,1.3779,1.0859,0.3995,0.0973,90000
245337,2011-06-01,2013-02-01 00:00:00,trainee software developer,Bhubaneswar,f,1988-02-13,66.5,cbse,2005,49.5,chse,889,2,MCA,computer application,89.7,889,0,Orissa,2011,505,505,485,0.916869961103619,555,-1,-1,-1,-1,-1,-1,-1.0355,0.0328,-2.2308,1.0024,0.3444,60000
1041140,2014-08-01,present,web developer,Indore,m,1992-02-08,61.57,state board,2008,54.33,state board,4417,2,B.Tech/B.E.,information technology,79.6,4417,0,Madhya Pradesh,2014,325,470,465,0.23780283983757,405,-1,315,-1,-1,-1,-1,0.1282,0.2124,0.4711,0.0192,1.247,200000
552539,2013-12-01,present,test engineer,Noida,m,1990-11-25,86.0,cbse,2009,85.8,cbse,7542,2,B.Tech/B.E.,electronics and communication engineering,72.14,7542,1,Delhi,2013,465,450,650,0.0587928000083534,475,200,407,-1,-1,-1,-1,-0.0154,0.7119,0.7785,-0.2344,-1.244,340000
339440,2012-09-01,2013-08-01 00:00:00,apprentice,-1,m,1991-05-10,67.0,ssc regular,2008,82.6,intermediate,4415,2,B.Tech/B.E.,electronics and electrical engineering,67.96,4415,1,Telangana,2012,395,435,405,0.824666400671332,215,400,-1,-1,-1,-1,-1,0.51,0.5008,-1.3599,-0.8778,0.3049,45000
274306,2011-12-01,present,senior engineer,-1,m,1988-10-16,90.0,"board of secondary education, andhra pradesh",2007,96.3,"board of intermediate education, andhra pradesh",499,2,B.Tech/B.E.,computer engineering,72.0,499,1,Telangana,2011,735,695,655,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.2009,0.0328,-1.2148,-1.4653,-1.2354,870000
262479,2012-03-01,present,system engineer,-1,m,1988-07-05,85.4,cbse,2006,80.2,cbse,158,1,B.Tech/B.E.,computer engineering,88.1,158,0,Jammu and Kashmir,2011,415,565,595,0.704090412131314,465,-1,-1,-1,-1,-1,-1,0.6646,0.6568,0.2366,-0.7603,0.0284,495000
328681,2013-01-01,present,software developer,Chennai,m,1990-10-01,78.2,cbse,2008,67.0,karnataka pre-university board,1866,2,B.Tech/B.E.,information technology,64.27,1866,1,Karnataka,2012,515,555,505,0.635978756456794,445,-1,-1,-1,-1,-1,-1,-1.6924,0.3448,0.3817,0.00352999999999999,-0.9194,440000
1119899,2014-06-01,present,software engineer,Hyderabad,m,1992-09-24,73.6,"state board (jac, ranchi)",2009,72.0,"state board (jac, ranchi)",14029,2,B.Tech/B.E.,computer science & engineering,85.8,14029,0,Orissa,2014,500,565,475,0.622642915849938,665,-1,407,-1,-1,-1,-1,-0.0154,1.0449,1.7007,-0.4879,0.4805,350000
921221,2014-08-01,present,system engineer,Pune,m,1993-03-03,86.14,state board,2010,76.0,state board,6196,2,B.Tech/B.E.,electronics & telecommunications,62.9,6196,0,Maharashtra,2014,755,610,650,0.783303536670298,-1,388,-1,-1,-1,-1,-1,-1.7389,0.0459,-0.7585,1.5404,0.4805,325000
633381,2014-03-01,present,assistant system engineer,Noida,m,1991-09-25,86.4,icse,2009,82.8,icse,11630,2,B.Tech/B.E.,mechanical engineering,71.74,11630,0,Uttar Pradesh,2013,605,585,750,0.654107474545933,-1,-1,-1,420,-1,-1,-1,0.7027,0.3789,0.3174,-0.8682,-1.6273,380000
108193,2011-06-01,2013-03-01 00:00:00,system administrator,Hyderabad,m,1988-05-17,87.33,ssc,2006,85.4,intermediate,1028,2,B.Tech/B.E.,electronics and communication engineering,64.0,1028,1,Telangana,2010,405,485,445,0.694479327708463,305,366,-1,-1,-1,-1,-1,-0.880999999999999,-2.7754,1.1074,-0.1727,-0.1295,130000
1204604,2014-09-01,present,software engineer,Bangalore,m,1991-11-23,74.88,state board,2010,82.55,state board,3572,2,B.Tech/B.E.,computer science & engineering,80.0,3572,0,Karnataka,2014,500,480,500,0.356536487724475,465,-1,346,-1,-1,-1,-1,0.1282,0.0459,1.2396,1.0333,0.6721,300000
30706,2011-02-01,present,design engineer,Bangalore,m,1987-10-02,89.33,icse,2005,80.4,cbse,8460,1,B.Tech/B.E.,electronics and communication engineering,66.49,8460,1,Delhi,2010,635,685,735,0.649389714846691,665,356,-1,-1,-1,-1,-1,1.4208,1.2114,1.7007,-1.7556,0.2889,1200000
921009,2014-07-01,present,software development engineer,-1,f,1992-10-19,88.3,state board,2010,83.5,state board,6196,2,B.Tech/B.E.,computer engineering,69.76,6196,0,Maharashtra,2014,535,595,515,0.968237495890543,605,-1,-1,-1,-1,-1,-1,-0.3027,0.3789,-0.2974,-0.3612,0.4805,200000
353197,2012-12-01,2015-08-01 00:00:00,associate system engineer,Bangalore,f,1990-03-29,91.0,karnataka state board,2008,88.0,karnataka state board,1436,2,B.Tech/B.E.,electronics and communication engineering,84.4,1436,0,Karnataka,2012,535,425,595,0.229481754911755,-1,266,-1,-1,-1,-1,-1,0.51,0.5008,0.3817,-1.1128,-0.5245,375000
1230190,2014-02-01,present,java software engineer,Chennai,f,1992-07-26,81.0,cbse,2010,70.0,cbse,6545,2,B.Tech/B.E.,computer science & engineering,68.0,6545,0,Uttar Pradesh,2014,525,505,465,0.486747008438193,315,-1,376,-1,-1,-1,-1,0.8463,0.0459,0.6248,-0.995,1.0554,300000
908846,2014-06-01,present,business systems consultant,Madurai,f,1993-02-02,73.2,cbse,2010,86.5,state board,1114,2,B.Tech/B.E.,electronics and electrical engineering,83.7,1114,0,Tamil Nadu,2014,405,545,515,0.444617716881577,-1,196,-1,-1,393,-1,-1,-0.5899,-0.4536,-1.527,-1.1218,-0.6692,60000
133458,2010-10-01,2011-12-01 00:00:00,maintenance supervisor,Kolkata,m,1986-06-05,64.0,gyan bharati school,2004,70.0,dav public school,6953,2,B.Tech/B.E.,electrical engineering,66.7,6953,0,West Bengal,2010,465,195,555,0.960603251997053,235,466,-1,-1,-1,-1,-1,-2.272,-2.7754,-1.6502,0.4148,-2.3412,150000
260283,2011-11-01,2013-12-01 00:00:00,web developer,Chennai,f,1989-06-03,74.5,0,2006,79.5,0,1202,2,B.Tech/B.E.,computer engineering,70.1,1202,1,Tamil Nadu,2010,465,315,325,0.450876584483451,395,-1,-1,-1,-1,-1,-1,0.2009,-2.3073,0.3817,-0.6428,-0.1295,150000
1093626,2015-01-01,present,systems engineer,Mysore,m,1991-12-28,68.14,icse,2010,65.8,state board,13801,2,B.Tech/B.E.,electronics and communication engineering,75.6,13801,0,Madhya Pradesh,2014,560,460,405,0.881620069530177,285,420,-1,-1,-1,-1,-1,-0.3027,-0.1206,0.9322,-0.4879,-1.244,325000
473843,2012-04-01,2015-04-01 00:00:00,programmer analyst,Pune,m,1988-11-23,81.0,cbse,2006,71.0,cbse,1736,2,B.Tech/B.E.,computer engineering,68.0,1736,0,Rajasthan,2011,575,544,524,0.864685413370085,525,-1,-1,-1,-1,-1,-1,0.0464,0.3448,-1.0697,-0.1727,0.0284,350000
558050,2012-08-01,2015-08-01 00:00:00,performance engineer,-1,m,1991-06-17,67.72,matriculation,2008,67.25,state board,4959,2,B.Tech/B.E.,computer engineering,80.06,4959,0,Tamil Nadu,2012,370,415,180,0.488347976782714,405,-1,-1,-1,-1,-1,-1,-0.3027,0.7119,0.3174,1.2869,1.0554,185000
1061698,2014-10-01,present,.net developer,Chennai,m,1993-08-09,85.33,state board,2010,89.0,state board,8818,2,B.Tech/B.E.,electronics and communication engineering,77.07,8818,1,Telangana,2013,560,520,535,0.649389714846691,335,356,-1,-1,-1,-1,-1,0.2718,1.0449,0.4711,0.2727,1.0554,315000
104065,2013-08-01,present,test engineer,Bangalore,m,1984-11-26,87.58,0,2002,82.71,0,519,2,MCA,computer application,77.36,519,1,Tamil Nadu,2010,475,575,535,0.525922584252055,415,-1,-1,-1,-1,-1,-1,-0.5719,-0.1232,-0.0537,0.0623,-0.6035,185000
56695,2010-07-01,2012-10-01 00:00:00,assistant manager,-1,m,1988-07-31,88.6,cbse,2006,82.6,cbse,8440,1,B.Tech/B.E.,electronics & instrumentation eng,84.9,8440,0,Orissa,2010,485,585,565,0.694479327708463,454,366,-1,-1,-1,-1,-1,1.1283,0.3448,0.2366,-0.1727,1.2923,650000
320764,2013-02-01,present,system engineer,Pune,f,1991-05-25,89.0,state,2008,97.6,state,5015,2,B.Tech/B.E.,computer engineering,80.0,5015,0,Andhra Pradesh,2012,505,495,525,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.1623,0.8128,0.2366,-0.0846,-0.7615,375000
336128,2013-01-01,2015-05-01 00:00:00,electrical engineer,RAS AL KHAIMAH,m,1990-02-25,87.4,0,2008,76.0,0,8646,2,B.Tech/B.E.,electronics and communication engineering,79.0,8646,0,Tamil Nadu,2012,505,405,425,0.229481754911755,305,266,-1,-1,-1,366,-1,-1.4992,-1.0203,0.2729,-1.7004,-1.8673,400000
57430,2011-10-01,2013-04-01 00:00:00,software engineer,hyderabad,m,1986-10-20,68.0,0,2003,62.8,0,3579,2,B.Tech/B.E.,computer engineering,70.1,3579,0,Uttar Pradesh,2010,435,425,494,0.377551419424541,375,-1,-1,-1,-1,-1,-1,1.4374,-0.5913,1.1074,-0.0552,0.8183,180000
1272078,2014-11-01,present,programmer,Pondicherry,m,1991-01-27,56.0,state board,2008,75.0,state board,539,2,MCA,computer application,71.0,539,0,Tamil Nadu,2014,325,385,285,0.486747008438193,465,-1,376,-1,-1,-1,-1,0.4155,0.3789,0.7785,-1.3753,1.247,60000
1000998,2014-07-01,present,design engineer,Chennai,m,1992-03-05,88.2,state board,2010,83.58,state board,482,2,B.Tech/B.E.,mechanical engineering,74.48,482,0,Tamil Nadu,2014,395,395,330,0.459015840492937,-1,-1,-1,376,-1,-1,-1,0.5591,-1.9521,-0.1437,0.7798,-1.244,100000
102965,2011-02-01,present,senior systems engineer,Chennai,m,1989-04-02,88.5,anglo indian,2006,88.16,state board,940,2,B.Tech/B.E.,information technology,80.0,940,1,Tamil Nadu,2010,495,465,345,0.563267823666597,425,-1,-1,-1,-1,-1,-1,0.2009,1.4368,0.672,-0.4078,-0.6035,460000
947534,2014-10-01,2015-05-01 00:00:00,java software engineer,Bangalore,m,1992-11-30,87.52,state board,2010,74.5,state board,314,2,B.Tech/B.E.,computer science & engineering,72.78,314,1,Karnataka,2014,580,475,270,0.744758354008939,475,-1,438,-1,-1,-1,-1,1.4208,0.5454,0.6248,-2.136,0.4805,310000
487704,2013-07-01,present,quality engineer,Greater Noida,m,1992-09-10,63.5,up board,2009,66.0,uo board,10932,2,B.Tech/B.E.,mechanical engineering,63.0,10932,0,Uttar Pradesh,2013,455,475,375,0.273500330399518,-1,-1,-1,332,-1,-1,-1,0.51,0.5008,0.8171,1.2374,0.1864,144000
332142,2012-11-01,present,software engineer,-1,m,1990-10-09,62.5,cbse,2008,63.83,cbse,10932,2,B.Tech/B.E.,computer engineering,62.58,10932,0,Uttar Pradesh,2012,505,505,405,0.276047228046856,345,-1,-1,-1,-1,-1,-1,0.3941,-0.5913,-0.7794,-0.43717,-2.0253,230000
330355,2012-06-01,present,production engineer,Hyderabad,m,1991-02-19,84.0,ssc,2008,90.3,0,8818,2,B.Tech/B.E.,mechanical engineering,81.0,8818,1,Telangana,2012,405,465,565,0.490636955889964,415,-1,-1,383,-1,-1,-1,0.9737,-0.3183,-0.9245,0.884829999999999,-0.6035,500000
959435,2014-08-01,present,asp.net developer,Gurgaon,f,1992-07-17,82.2,cbse,2010,76.0,cbse,4319,2,B.Tech/B.E.,computer science & engineering,76.62,4319,0,Punjab,2014,450,450,365,0.356536487724475,395,-1,346,-1,-1,-1,-1,1.8517,1.3779,0.01,-0.995,1.0554,180000
640729,2014-01-01,2015-04-01 00:00:00,quality assurance test engineer,Pune,f,1991-10-18,76.0,cbse,2009,77.0,cbse,1622,2,B.Tech/B.E.,information technology,76.13,1622,0,Madhya Pradesh,2013,500,545,605,0.884122511593735,535,-1,-1,-1,-1,-1,-1,0.1282,0.3789,-0.2974,-0.1076,-1.0524,300000
846760,2013-03-01,2014-04-01 00:00:00,system engineer,Noida,f,1991-11-10,81.03,state board,2008,70.0,cbse,8160,2,B.Tech/B.E.,information technology,72.0,8160,0,Haryana,2012,510,535,620,0.622642915849938,555,-1,407,-1,-1,-1,-1,-0.7335,0.5454,0.3174,-1.6289,0.0973,90000
1259766,2014-06-01,present,system engineer,Chennai,m,1990-08-03,88.4,icse,2009,74.6,cbse,65,2,B.Tech/B.E.,computer science & engineering,78.52,65,0,Uttar Pradesh,2014,630,580,535,0.486747008438193,485,-1,376,-1,-1,-1,-1,-0.3027,-1.6191,-2.1418,-0.4879,-0.4776,325000
583152,2013-09-01,present,test engineer,-1,m,1992-06-09,88.76,cbse,2009,85.2,cbse,2817,1,B.Tech/B.E.,computer engineering,78.16,2817,0,Chhattisgarh,2013,615,555,765,0.930370607202691,565,-1,-1,-1,-1,-1,-1,0.1282,-0.2871,0.4711,-1.3753,-0.6692,510000
964045,2014-06-01,2015-06-01 00:00:00,programmer analyst,Hyderabad,f,1992-11-24,87.5,state board,2010,93.6,state board,1428,2,B.Tech/B.E.,information technology,70.22,1428,1,Telangana,2014,380,460,555,0.486747008438193,365,-1,376,-1,-1,-1,-1,0.4155,0.5454,0.9322,-0.8682,-0.0943,300000
829991,2014-07-01,present,programmer analyst,Bangalore,m,1991-08-17,70.0,icse,2010,75.0,isc,462,2,B.Tech/B.E.,computer science & engineering,68.0,462,1,Karnataka,2014,440,585,560,0.911395278391328,535,-1,500,-1,-1,-1,-1,0.2718,0.3789,1.0859,-1.3753,0.4805,325000
333417,2012-06-01,present,software developer,Hyderabad,m,1991-01-27,69.4,cbse,2008,61.2,cbse,6434,2,B.Tech/B.E.,computer engineering,78.8,6434,0,Uttarakhand,2012,395,565,655,0.884122511593735,535,-1,-1,-1,-1,-1,-1,-1.3447,-0.7473,-0.9245,0.41483,-0.8799,700000
226736,2013-03-01,2013-06-01 00:00:00,programmer,Coimbatore,m,1989-05-13,77.0,state board,2007,67.0,state board,431,2,B.Tech/B.E.,information technology,68.3,431,0,Tamil Nadu,2011,335,465,305,0.413838255788123,385,266,-1,260,-1,-1,260,0.6646,1.2808,1.9782,2.6475,1.2923,100000
133328,2012-09-01,2013-01-01 00:00:00,bss engineer,latur (Maharashtra ),m,1988-06-01,54.4,cbse,2005,59.0,cbse,4948,2,B.Tech/B.E.,electronics and communication engineering,56.0,4948,1,Rajasthan,2010,485,395,475,0.538386892985096,-1,333,-1,-1,-1,-1,-1,0.0464,0.6568,0.2366,-0.0552,0.5024,170000
1123050,2013-08-01,2014-12-01 00:00:00,web developer,jaipur,m,1990-06-15,63.33,state board,2009,72.15,state board,7783,2,B.Tech/B.E.,computer science & engineering,66.0,7783,1,Rajasthan,2013,440,505,440,0.622642915849938,485,-1,407,-1,-1,-1,-1,-0.4463,0.5454,-0.7585,0.2727,-0.4776,100000
216031,2011-12-01,2014-01-01 00:00:00,lecturer,GREATER NOIDA,m,1990-09-09,70.33,upboard,2006,72.0,upboard,350,2,B.Tech/B.E.,electronics and electrical engineering,67.46,350,0,Uttar Pradesh,2011,305,395,404,0.0587928000083534,315,200,-1,-1,-1,286,-1,0.8192,-1.0593,0.3817,1.3549,1.4502,130000
1149831,2014-06-01,present,software engineer,Chennai,m,1993-04-11,92.8,state board,2010,91.83,state board,539,2,B.Tech/B.E.,information technology,70.9,539,0,Tamil Nadu,2014,595,480,645,0.942116551485008,575,-1,-1,-1,-1,-1,-1,-0.3027,0.7119,0.01,-0.3612,0.0973,220000
611521,2014-02-01,2014-08-01 00:00:00,network engineer,-1,m,1991-09-03,76.0,icse,2009,86.0,icse,64,2,B.Tech/B.E.,electronics and communication engineering,65.78,64,0,Uttar Pradesh,2013,415,340,500,0.824666400671332,325,400,315,-1,-1,-1,-1,0.7027,0.5454,0.9322,0.0192,-1.244,120000
416752,2013-03-01,present,customer service,Rewari,f,1989-07-15,78.0,cbse,2006,70.1,cbse,166,2,B.Tech/B.E.,electronics and communication engineering,68.2,166,0,Haryana,2011,415,595,495,0.694479327708463,-1,366,-1,-1,-1,-1,-1,0.8192,-0.0842,-0.598,-0.6428,-0.6035,240000
1088268,2014-04-01,present,software engineer,Mumbai,m,1991-07-26,62.0,state board,2008,60.2,state board,11548,2,B.Tech/B.E.,information technology,68.3,11548,0,Maharashtra,2013,500,580,380,0.486747008438193,485,-1,376,-1,-1,-1,-1,0.7027,-0.2871,1.0859,-1.3753,0.2889,240000
346321,2012-08-01,2015-04-01 00:00:00,software engineer,Bangalore,m,1991-05-02,85.0,cbse,2008,81.1,karnataka board,8811,2,B.Tech/B.E.,computer engineering,70.1,8811,1,Karnataka,2012,645,554,655,0.819416529835888,505,-1,-1,-1,-1,-1,-1,-0.4173,1.2808,-0.1988,1.8543,0.6603,410000
563011,2013-10-01,2015-02-01 00:00:00,ios developer,Pondicherry,m,1988-04-16,77.8,board of secondary education,2005,74.2,board of intermediate education,449,2,M.Tech./M.E.,computer engineering,72.7,449,1,Tamil Nadu,2012,405,510,545,0.864685413370085,525,-1,-1,-1,-1,-1,-1,-0.0154,0.8784,1.2396,1.5404,1.6302,140000
919445,2015-02-01,2015-04-01 00:00:00,system engineer,Mysore,m,1991-08-25,73.4,cbse,2009,68.0,cbse,7376,2,B.Tech/B.E.,mechanical engineering,76.83,7376,0,Uttar Pradesh,2014,475,525,515,0.459015840492937,-1,-1,-1,376,-1,-1,-1,-0.5899,-0.6201,0.7785,-0.6147,0.0973,325000
1030716,2014-09-01,present,android developer,Bangalore,f,1992-12-05,90.01,state board,2010,82.83,state board,1170,2,B.Tech/B.E.,information science engineering,76.0,1170,1,Karnataka,2014,465,370,450,0.842248322257836,445,-1,469,-1,-1,-1,-1,1.7081,0.7119,0.3174,-0.995,0.2889,200000
1148365,2013-08-01,2014-08-01 00:00:00,software engineer trainee,-1,m,1991-12-25,65.0,state board,2009,75.6,state board,6904,2,B.Tech/B.E.,information technology,62.0,6904,1,Tamil Nadu,2013,350,480,465,0.450876584483451,395,-1,-1,-1,-1,-1,-1,-2.7443,-2.4516,-2.4491,-0.6147,-3.735,105000
604484,2012-10-01,2013-10-01 00:00:00,php developer,-1,f,1991-01-30,82.0,cbse,2008,74.4,cbse,34,1,B.Tech/B.E.,information technology,72.34,34,0,Haryana,2012,570,570,620,0.843123726665742,515,-1,-1,-1,-1,-1,-1,-0.0154,1.2114,0.3174,-0.8682,-0.2859,180000
325701,2012-11-01,2013-01-01 00:00:00,phone banking officer,Hyderabad,f,1989-07-24,50.6,cbse,2008,82.8,board of intermediate education,9164,2,B.Tech/B.E.,computer engineering,69.16,9164,1,Telangana,2012,385,355,345,0.342314899911815,365,-1,-1,-1,-1,-1,-1,-0.4173,0.1888,-0.1988,0.884829999999999,-0.1295,115000
542127,2014-01-01,present,network engineer,Noida,f,1991-12-10,82.0,cbse,2009,78.0,cbse,350,2,B.Tech/B.E.,electronics and communication engineering,62.0,350,0,Uttar Pradesh,2013,580,435,455,0.0587928000083534,-1,200,-1,-1,-1,-1,-1,-0.1082,-0.2012,-0.0537,-0.8778,0.1864,215000
339763,2012-10-01,2013-05-01 00:00:00,seo analyst,Noida,f,1990-05-08,81.6,cbse,2008,72.0,cbse,11368,2,B.Tech/B.E.,information technology,73.84,11368,0,Uttar Pradesh,2012,495,615,435,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.51,-0.4353,-0.6343,0.00352999999999999,0.5024,120000
321231,2012-12-01,2014-05-01 00:00:00,clerical assistant,New Delhi,m,1988-12-31,85.4,cbse,2006,68.6,cbse,47,1,B.Tech/B.E.,electronics and communication engineering,73.75,47,1,Delhi,2012,545,525,615,0.998680245681687,-1,566,-1,-1,-1,-1,-1,0.9737,-0.1232,-1.0697,-0.05527,-0.643,250000
335390,2013-04-01,2015-04-01 00:00:00,software engineer,Gurgaon,f,1989-10-15,74.4,0,2008,69.7,0,198,2,B.Tech/B.E.,electronics and communication engineering,70.8,198,0,Uttar Pradesh,2012,475,445,405,0.824666400671332,-1,400,-1,-1,-1,340,-1,0.51,0.1498,-0.8157,-0.407769999999999,0.5024,440000
1061897,2013-07-01,2014-10-01 00:00:00,java software engineer,Kolkata,m,1990-04-20,68.4,state board,2008,69.4,state board,8297,2,B.Tech/B.E.,electronics and communication engineering,76.0,8297,1,West Bengal,2013,455,570,620,-1.0,465,-1,315,-1,-1,-1,-1,0.8463,-0.2871,-0.9122,-0.8682,-0.0943,180000
1230280,2015-03-01,2015-04-01 00:00:00,software engineer,Bangalore,m,1992-06-21,86.8,cbse,2009,63.6,state board,2285,2,B.Tech/B.E.,computer science & engineering,85.2,2285,0,West Bengal,2014,570,495,740,0.996744486852253,635,-1,623,-1,-1,-1,-1,0.2718,0.7119,-1.2196,1.1601,0.2889,315000
458867,2014-07-01,present,java developer,Pune,m,1992-04-29,66.16,up board,2008,58.4,up board,7627,2,B.Tech/B.E.,information technology,65.9,7627,0,Uttar Pradesh,2013,575,505,565,0.819416529835888,505,-1,-1,-1,-1,-1,-1,1.9011,0.2668,0.3817,-0.9953,0.3444,320000
496538,2011-09-01,present,programmer,new delhi,f,1990-08-16,71.0,cbse,2007,70.0,cbse,58,2,B.Tech/B.E.,computer engineering,74.0,58,0,Haryana,2011,495,635,375,-1.0,-1,-1,-1,-1,-1,-1,-1,-1.6924,1.1248,-1.2148,1.0611,-0.1295,265000
445828,2013-11-01,present,software engineer,Noida,m,1992-03-25,78.93,cbse,2009,70.8,cbse,13210,2,B.Tech/B.E.,electronics and communication engineering,65.0,13210,0,Uttar Pradesh,2013,385,375,575,0.824666400671332,395,400,-1,-1,-1,366,-1,-0.5719,0.5008,-0.6343,0.4148,-0.168999999999999,240000
1066890,2014-07-01,2015-01-01 00:00:00,associate software engineer,-1,m,1992-08-03,84.0,state board,2009,84.0,state board,9199,2,B.Tech/B.E.,information technology,66.0,9199,0,Tamil Nadu,2013,475,375,390,0.486747008438193,385,-1,376,-1,-1,-1,-1,1.2772,1.7109,1.7007,-2.136,0.4805,180000
613031,2014-01-01,2015-04-01 00:00:00,software engineer,Navi Mumbai,m,1992-07-21,89.6,state board,2009,95.2,state board,1764,2,B.Tech/B.E.,computer science & engineering,79.37,1764,0,Andhra Pradesh,2013,405,510,650,0.735795709224656,475,-1,-1,-1,-1,-1,-1,0.5591,-0.2871,-1.527,-0.6147,-2.0105,350000
325665,2013-02-01,present,programmer analyst,Kolkata,m,1988-08-25,80.0,west bengal board of secondary education,2007,81.0,west bengal council of higher secondary education,252,2,B.Tech/B.E.,computer engineering,77.8,252,1,West Bengal,2012,435,565,635,0.765673581234011,485,-1,-1,-1,-1,-1,-1,-0.3014,0.8128,-0.9245,-1.05407,0.5024,335000
1034607,2014-08-01,present,business development executive,Pune,m,1991-06-25,85.73,state board,2008,70.0,state board,11548,2,B.Tech/B.E.,computer science & engineering,56.5,11548,0,Maharashtra,2014,510,375,585,0.622642915849938,395,-1,407,-1,-1,-1,-1,0.99,1.7109,1.0859,0.1459,0.8637,300000
539169,2013-02-01,present,automation engineer,-1,m,1991-03-27,85.5,0,2008,92.5,0,3026,2,B.Tech/B.E.,information technology,68.17,3026,1,Telangana,2012,675,670,680,0.99405087195167,675,-1,-1,-1,-1,-1,-1,0.9737,0.8518,-0.7068,-0.9953,-0.6035,495000
900799,2014-05-01,present,system engineer,Pune,m,1992-03-15,94.6,state board,2009,91.2,state board,402,1,B.Tech/B.E.,electronics & telecommunications,80.0,402,0,Madhya Pradesh,2014,555,495,870,-1.0,755,-1,-1,-1,-1,-1,-1,1.5644,0.8784,2.008,-2.643,1.4386,320000
467264,2013-06-01,2015-06-01 00:00:00,software test engineer,-1,f,1990-06-18,74.0,cbse,2007,84.4,state board,14523,2,B.Tech/B.E.,electrical engineering,74.49,14523,0,Andhra Pradesh,2011,545,525,615,0.444617716881577,435,356,-1,-1,393,-1,-1,-0.1082,-0.5913,-0.9245,0.2973,-0.6035,180000
